2020/7/31,自營商,0,0,-1224640,-1224640
2020/8/3,自營商,0,0,5899936,5899936
2020/8/4,自營商,0,0,-1027973,-1027973
2020/8/5,自營商,0,0,-3722532,-3722532
2020/8/6,自營商,0,0,873021,873021
2020/8/7,自營商,0,0,1199926,1199926
2020/8/10,自營商,0,0,-2424778,-2424778
2020/8/11,自營商,0,0,-2167504,-2167504
2020/8/12,自營商,0,0,2596201,2596201
2020/8/13,自營商,0,0,523023,523023
2020/8/14,自營商,0,0,4026924,4026924
2020/8/17,自營商,0,0,-2944619,-2944619
2020/8/18,自營商,0,0,2903834,2903834
2020/8/19,自營商,0,0,153891,153891
2020/8/20,自營商,0,0,6179535,6179535
2020/8/21,自營商,0,0,-3156978,-3156978
2020/8/24,自營商,0,0,-2218430,-2218430
2020/8/25,自營商,0,0,-2170464,-2170464
2020/8/26,自營商,0,0,-209900,-209900
2020/8/27,自營商,0,0,90868,90868
2020/8/28,自營商,0,0,4472765,4472765
2020/8/31,自營商,0,0,-2366074,-2366074
2020/9/1,自營商,0,0,910367,910367
2020/9/2,自營商,0,0,1020464,1020464
2020/9/3,自營商,0,0,-2428153,-2428153
2020/9/4,自營商,0,0,-945575,-945575
2020/9/7,自營商,0,0,-3429345,-3429345
2020/9/8,自營商,0,0,-235506,-235506
2020/9/9,自營商,0,0,2296816,2296816
2020/9/10,自營商,0,0,-968720,-968720
2020/9/11,自營商,0,0,4670400,4670400
2020/9/14,自營商,0,0,2501704,2501704
2020/9/15,自營商,0,0,3104474,3104474
2020/9/16,自營商,0,0,1647719,1647719
2020/9/17,自營商,0,0,7063537,7063537
2020/9/18,自營商,0,0,579538,579538
2020/9/21,自營商,0,0,4854247,4854247
2020/9/22,自營商,0,0,3208995,3208995
2020/9/23,自營商,0,0,-4544831,-4544831
2020/9/24,自營商,0,0,1675361,1675361
2020/9/25,自營商,0,0,-2671087,-2671087
2020/9/28,自營商,0,0,-1176286,-1176286
2020/9/29,自營商,0,0,-2798740,-2798740
2020/9/30,自營商,0,0,-4248784,-4248784
2020/10/5,自營商,0,0,2613430,2613430
